6066561034	64.50771	-34.326466	244.14936	310.96716	22.818361	0	1	119	0.26736876
6066561038	64.51687	-34.324584	245.6611	311.34829	24.424019	0	1	119	0.32534769
6066561042	64.509186	-34.326004	244.39276	311.06047	23.806178	0	1	119	0.20179327
6066562071	64.560859	-34.328162	252.92871	310.65271	22.32313	0	1	119	0.061313435
6066562486	64.471925	-34.2647	238.19646	323.30121	22.222394	0	1	119	0.08313182
6066562487	64.470324	-34.26316	237.93074	323.60822	23.345609	0	1	119	0.29319784
6066839894	64.511416	-34.346108	244.77332	307.04066	24.81936	0	1	119	0.050849028
6066925918	64.503318	-34.348635	243.43779	306.53118	24.687148	0	1	119	0.083604865
6066949208	64.482977	-34.224829	239.99682	331.28153	23.040459	0	1	119	0.014786302
6067318830	64.468829	-34.286832	237.70002	318.87308	24.449522	0	1	119	0.010771805
6067661202	64.502114	-34.331014	243.22784	310.05486	24.901361	0	1	119	0.14245789
6068126695	64.526835	-34.226114	247.25027	331.04706	24.526986	0	1	119	0.01955843
6068465339	64.496345	-34.27205	242.23752	321.84443	23.794364	0	1	119	0.043428846
6068472723	64.478736	-34.287428	239.33753	318.75941	23.968867	0	1	119	0.24536109
6068486849	64.506479	-34.285512	243.92068	319.15739	24.732894	0	1	119	0.63417107
6068505497	64.522656	-34.252998	246.57494	325.66824	24.971884	0	1	119	0.19820124
6068505509	64.522075	-34.255785	246.48049	325.11044	24.019301	0	1	119	0.20855577
6068507278	64.482062	-34.300704	239.89605	316.10607	24.048816	0	1	119	0.01498151
6068921115	64.477878	-34.232779	239.15893	329.68866	23.837126	0	1	119	0.067093551
6068924320	64.484694	-34.263921	240.30653	323.46415	23.856943	0	1	119	0.24817243
6068924324	64.486279	-34.262525	240.56762	323.74412	23.906153	0	1	119	0.29065785
6068967003	64.539732	-34.328608	249.43942	310.55422	24.372013	0	1	119	0.015479217
6068969432	64.444715	-34.291165	233.7186	317.99228	24.076597	0	1	119	0.10447274
6068978632	64.560875	-34.324086	252.92919	311.46794	24.489816	0	1	119	0.013472507
6068979344	64.519892	-34.328406	246.16255	310.58529	24.418856	0	1	119	0.2783944
6068999294	64.497323	-34.227961	242.3712	330.66283	24.707415	0	1	119	0.03807345
6069003812	64.51155	-34.278593	244.75448	320.54363	24.887424	0	1	119	0.68187106
6069450702	64.524945	-34.352414	247.01098	305.78611	24.852102	0	1	119	0.028162252
6075026166	64.49023	-34.33602	241.26832	309.04728	23.945662	0	1	119	0.13541102
6075027004	64.50404	-34.35612	243.56161	305.03457	24.831354	0	1	119	0.014132525
